id,word,total num,low num,mid num,hig num,,,word,total num,low num,mid num,hig num,,,
74471,macrona,1,0,0,1,,,,,,,,,,
74472,gemelli,1,0,0,1,,,,,,,,,,
74473,relabeled,1,0,0,1,,,,,,,,,,
74474,rennies,1,0,0,1,,,,,,,,,,
74475,nondrowsy,1,0,0,1,,,,,,,,,,
74476,claritin,1,0,0,1,,,,,,,,,,
74477,tartanic,1,0,0,1,,,,,,,,,,
74478,fairhaven,1,0,0,1,,,,,,,,,,
74479,inguday,1,0,0,1,,,,,,,,,,
74480,begerdan,1,0,0,1,,,,,,,,,,
74481,atkilt,1,0,0,1,,,,,,,,,,
74482,kik,1,0,0,1,,,,,,,,,,
74483,alitcha,1,0,0,1,,,,,,,,,,
74484,firelanes,1,0,0,1,,,,,,,,,,
74485,siege,1,0,0,1,,,,,,,,,,
74486,chinaberry,1,0,0,1,,,,,,,,,,
74487,lantana,1,0,0,1,,,,,,,,,,
74488,hellz,1,0,0,1,,,,,,,,,,
74489,limpness,1,0,0,1,,,,,,,,,,
74490,heckkkkk,1,0,0,1,,,,,,,,,,
74491,debuting,1,0,0,1,,,,,,,,,,
74492,eeeny,1,0,0,1,,,,,,,,,,
74493,lolcat,1,0,0,1,,,,,,,,,,
74494,bhagis,1,0,0,1,,,,,,,,,,
74495,cargill,1,0,0,1,,,,,,,,,,
74496,nutrena,1,0,0,1,,,,,,,,,,
74497,voraciously,1,0,0,1,,,,,,,,,,
74498,together?thankfully,1,0,0,1,,,,,,,,,,
74499,oleanders,1,0,0,1,,,,,,,,,,
74500,welltaken,1,0,0,1,,,,,,,,,,
74501,wellair,1,0,0,1,,,,,,,,,,
74502,wetting,1,0,0,1,,,,,,,,,,
74503,billings,1,0,0,1,,,,,,,,,,
74504,sociallyacceptable,1,0,0,1,,,,,,,,,,
74505,quichetype,1,0,0,1,,,,,,,,,,
74506,blowouton,1,0,0,1,,,,,,,,,,
74507,mapquesting,1,0,0,1,,,,,,,,,,
74508,wearout,1,0,0,1,,,,,,,,,,
74509,nurrrrrr,1,0,0,1,,,,,,,,,,
74510,bestevergelatowise,1,0,0,1,,,,,,,,,,
74511,cassareep,1,0,0,1,,,,,,,,,,
74512,saltfish,1,0,0,1,,,,,,,,,,
74513,morocan,1,0,0,1,,,,,,,,,,
74514,pimpslap,1,0,0,1,,,,,,,,,,
74515,cowling,1,0,0,1,,,,,,,,,,
74516,sympathatic,1,0,0,1,,,,,,,,,,
74517,oso,1,0,0,1,,,,,,,,,,
74518,postsurgery,1,0,0,1,,,,,,,,,,
74519,serverseveryone,1,0,0,1,,,,,,,,,,
74520,daaayum,1,0,0,1,,,,,,,,,,
74521,rilla,1,0,0,1,,,,,,,,,,
74522,atcha,1,0,0,1,,,,,,,,,,
74523,thaswutsup,1,0,0,1,,,,,,,,,,
74524,sheezy,1,0,0,1,,,,,,,,,,
74525,cevapci,1,0,0,1,,,,,,,,,,
74526,garmins,1,0,0,1,,,,,,,,,,
74527,agritourism,1,0,0,1,,,,,,,,,,
74528,instructs,1,0,0,1,,,,,,,,,,
74529,lemonjoy,1,0,0,1,,,,,,,,,,
74530,hankie,1,0,0,1,,,,,,,,,,
74531,tapenada,1,0,0,1,,,,,,,,,,
74532,mealthe,1,0,0,1,,,,,,,,,,
74533,rhythms,1,0,0,1,,,,,,,,,,
74534,shabba,1,0,0,1,,,,,,,,,,
74535,familiarized,1,0,0,1,,,,,,,,,,
74536,yum!at,1,0,0,1,,,,,,,,,,
74537,benefactor,1,0,0,1,,,,,,,,,,
74538,amplespaced,1,0,0,1,,,,,,,,,,
74539,velvetyplush,1,0,0,1,,,,,,,,,,
74540,attand,1,0,0,1,,,,,,,,,,
74541,faust,1,0,0,1,,,,,,,,,,
74542,shmicks,1,0,0,1,,,,,,,,,,
74543,nonspiced,1,0,0,1,,,,,,,,,,
74544,phonein,1,0,0,1,,,,,,,,,,
74545,theirbrand,1,0,0,1,,,,,,,,,,
74546,craiglisted,1,0,0,1,,,,,,,,,,
74547,fancyshmancy,1,0,0,1,,,,,,,,,,
74548,ubbermachonotsomuchwinedrinkers,1,0,0,1,,,,,,,,,,
74549,limy,1,0,0,1,,,,,,,,,,
74550,preschiutto,1,0,0,1,,,,,,,,,,
74551,facoccia,1,0,0,1,,,,,,,,,,
74552,telapia,1,0,0,1,,,,,,,,,,
74553,mainstreammass,1,0,0,1,,,,,,,,,,
74554,productiondelivary,1,0,0,1,,,,,,,,,,
74555,runningsqueeky,1,0,0,1,,,,,,,,,,
74556,cleanjustlikeeverythere,1,0,0,1,,,,,,,,,,
74557,paruse,1,0,0,1,,,,,,,,,,
74558,anyyywaysss,1,0,0,1,,,,,,,,,,
74559,horseradishwasabi,1,0,0,1,,,,,,,,,,
74560,burgundies,1,0,0,1,,,,,,,,,,
74561,snifters,1,0,0,1,,,,,,,,,,
74562,teprinillo,1,0,0,1,,,,,,,,,,
74563,brichetta,1,0,0,1,,,,,,,,,,
74564,misshap,1,0,0,1,,,,,,,,,,
74565,caughcaugh,1,0,0,1,,,,,,,,,,
74566,thevigrig,1,0,0,1,,,,,,,,,,
74567,mercella,1,0,0,1,,,,,,,,,,
74568,audiere,1,0,0,1,,,,,,,,,,
74569,stuffer,1,0,0,1,,,,,,,,,,
74570,nicnacks,1,0,0,1,,,,,,,,,,
74571,sods,1,0,0,1,,,,,,,,,,
74572,herbflavored,1,0,0,1,,,,,,,,,,
74573,shiskebabs,1,0,0,1,,,,,,,,,,
74574,mediumsize,1,0,0,1,,,,,,,,,,
74575,plantbased,1,0,0,1,,,,,,,,,,
74576,lakeside,1,0,0,1,,,,,,,,,,
74577,exalts,1,0,0,1,,,,,,,,,,
74578,heavenward,1,0,0,1,,,,,,,,,,
74579,buckling,1,0,0,1,,,,,,,,,,
74580,suw,1,0,0,1,,,,,,,,,,
74581,thsa,1,0,0,1,,,,,,,,,,
74582,snooker,1,0,0,1,,,,,,,,,,
74583,throwball,1,0,0,1,,,,,,,,,,
74584,midshopping,1,0,0,1,,,,,,,,,,
74585,nonhippie,1,0,0,1,,,,,,,,,,
74586,chalah,1,0,0,1,,,,,,,,,,
74587,tuk,1,0,0,1,,,,,,,,,,
74588,skid,1,0,0,1,,,,,,,,,,
74589,hippier,1,0,0,1,,,,,,,,,,
74590,frequentbuyer,1,0,0,1,,,,,,,,,,
74591,stoneinspired,1,0,0,1,,,,,,,,,,
74592,cheeebow,1,0,0,1,,,,,,,,,,
74593,piesano,1,0,0,1,,,,,,,,,,
74594,kontakt,1,0,0,1,,,,,,,,,,
74595,trowing,1,0,0,1,,,,,,,,,,
74596,tantrums,1,0,0,1,,,,,,,,,,
74597,tudorstyle,1,0,0,1,,,,,,,,,,
74598,fruitsoda,1,0,0,1,,,,,,,,,,
74599,wannabemodels,1,0,0,1,,,,,,,,,,
74600,irrigate,1,0,0,1,,,,,,,,,,
74601,samplegiver,1,0,0,1,,,,,,,,,,
74602,frescoed,1,0,0,1,,,,,,,,,,
74603,jcooks,1,0,0,1,,,,,,,,,,
74604,warmcolored,1,0,0,1,,,,,,,,,,
74605,tapasized,1,0,0,1,,,,,,,,,,
74606,chefworthy,1,0,0,1,,,,,,,,,,
74607,pregressed,1,0,0,1,,,,,,,,,,
74608,atn,1,0,0,1,,,,,,,,,,
74609,chilangro,1,0,0,1,,,,,,,,,,
74610,achote,1,0,0,1,,,,,,,,,,
74611,fruitfilled,1,0,0,1,,,,,,,,,,
74612,lessadventuresome,1,0,0,1,,,,,,,,,,
74613,juust,1,0,0,1,,,,,,,,,,
74614,totalwine,1,0,0,1,,,,,,,,,,
74615,twittercom,1,0,0,1,,,,,,,,,,
74616,heyjoetruck,1,0,0,1,,,,,,,,,,
74617,meaningfully,1,0,0,1,,,,,,,,,,
74618,locallyrenowned,1,0,0,1,,,,,,,,,,
74619,plumb,1,0,0,1,,,,,,,,,,
74620,patmos,1,0,0,1,,,,,,,,,,
74621,bijou,1,0,0,1,,,,,,,,,,
74622,bizhoooh,1,0,0,1,,,,,,,,,,
74623,sleeprelated,1,0,0,1,,,,,,,,,,
74624,attributable,1,0,0,1,,,,,,,,,,
74625,lateish,1,0,0,1,,,,,,,,,,
74626,mmmmhmm,1,0,0,1,,,,,,,,,,
74627,skyrisers,1,0,0,1,,,,,,,,,,
74628,pinenapple,1,0,0,1,,,,,,,,,,
74629,poochiepoochi,1,0,0,1,,,,,,,,,,
74630,picniclike,1,0,0,1,,,,,,,,,,
74631,noninstitutional,1,0,0,1,,,,,,,,,,
74632,snoot,1,0,0,1,,,,,,,,,,
74633,gardner,1,0,0,1,,,,,,,,,,
74634,superyum,1,0,0,1,,,,,,,,,,
74635,evtm,1,0,0,1,,,,,,,,,,
74636,demibreakfast,1,0,0,1,,,,,,,,,,
74637,bowlaccino,1,0,0,1,,,,,,,,,,
74638,watercressjicama,1,0,0,1,,,,,,,,,,
74639,jasimine,1,0,0,1,,,,,,,,,,
74640,sungold,1,0,0,1,,,,,,,,,,
74641,kakigori,1,0,0,1,,,,,,,,,,
74642,investor,1,0,0,1,,,,,,,,,,
74643,tenkatsu,1,0,0,1,,,,,,,,,,
74644,shimabukuro,1,0,0,1,,,,,,,,,,
74645,ukulele,1,0,0,1,,,,,,,,,,
74646,midieval,1,0,0,1,,,,,,,,,,
74647,bagna,1,0,0,1,,,,,,,,,,
74648,cauda,1,0,0,1,,,,,,,,,,
74649,chrysa,1,0,0,1,,,,,,,,,,
74650,rosario,1,0,0,1,,,,,,,,,,
74651,segwey,1,0,0,1,,,,,,,,,,
74652,charceuterie,1,0,0,1,,,,,,,,,,
74653,brushettone,1,0,0,1,,,,,,,,,,
74654,leaded,1,0,0,1,,,,,,,,,,
74655,restaclubar,1,0,0,1,,,,,,,,,,
74656,birdies,1,0,0,1,,,,,,,,,,
74657,meatarian,1,0,0,1,,,,,,,,,,
74658,boombastic,1,0,0,1,,,,,,,,,,
74659,bbqed,1,0,0,1,,,,,,,,,,
74660,norway,1,0,0,1,,,,,,,,,,
74661,filibee,1,0,0,1,,,,,,,,,,
74662,fckin,1,0,0,1,,,,,,,,,,
74663,stumblers,1,0,0,1,,,,,,,,,,
74664,trainwrecky,1,0,0,1,,,,,,,,,,
74665,evoking,1,0,0,1,,,,,,,,,,
74666,gainsbourg,1,0,0,1,,,,,,,,,,
74667,hroque,1,0,0,1,,,,,,,,,,
74668,marbley,1,0,0,1,,,,,,,,,,
74669,languishing,1,0,0,1,,,,,,,,,,
74670,jalepano,1,0,0,1,,,,,,,,,,
74671,perfectionism,1,0,0,1,,,,,,,,,,
74672,gentler,1,0,0,1,,,,,,,,,,
74673,carotas,1,0,0,1,,,,,,,,,,
74674,negras,1,0,0,1,,,,,,,,,,
74675,biomes,1,0,0,1,,,,,,,,,,
74676,gambel,1,0,0,1,,,,,,,,,,
74677,katheaw,1,0,0,1,,,,,,,,,,
74678,buoh,1,0,0,1,,,,,,,,,,
74679,creamytangy,1,0,0,1,,,,,,,,,,
74680,bistecas,1,0,0,1,,,,,,,,,,
74681,hennes,1,0,0,1,,,,,,,,,,
74682,mauritz,1,0,0,1,,,,,,,,,,
74683,oystergarlic,1,0,0,1,,,,,,,,,,
74684,pochero,1,0,0,1,,,,,,,,,,
74685,parknride,1,0,0,1,,,,,,,,,,
74686,megaflavorful,1,0,0,1,,,,,,,,,,
74687,frees,1,0,0,1,,,,,,,,,,
74688,waitpersons,1,0,0,1,,,,,,,,,,
74689,sticktotheribs,1,0,0,1,,,,,,,,,,
74690,dessertsweet,1,0,0,1,,,,,,,,,,
74691,oppress,1,0,0,1,,,,,,,,,,
74692,looka,1,0,0,1,,,,,,,,,,
74693,bajazam,1,0,0,1,,,,,,,,,,
74694,doordelux,1,0,0,1,,,,,,,,,,
74695,parfum,1,0,0,1,,,,,,,,,,
74696,businessy,1,0,0,1,,,,,,,,,,
74697,chinob,1,0,0,1,,,,,,,,,,
74698,coolmobee,1,0,0,1,,,,,,,,,,
74699,jonesn,1,0,0,1,,,,,,,,,,
74700,cas,1,0,0,1,,,,,,,,,,
74701,pigster,1,0,0,1,,,,,,,,,,
74702,singledom,1,0,0,1,,,,,,,,,,
74703,heckbandidos,1,0,0,1,,,,,,,,,,
74704,bando,1,0,0,1,,,,,,,,,,
74705,miscomm,1,0,0,1,,,,,,,,,,
74706,yumyelpeat,1,0,0,1,,,,,,,,,,
74707,wegmans,1,0,0,1,,,,,,,,,,
74708,marcerated,1,0,0,1,,,,,,,,,,
74709,plasticsdale,1,0,0,1,,,,,,,,,,
74710,sniffster,1,0,0,1,,,,,,,,,,
74711,caravanning,1,0,0,1,,,,,,,,,,
74712,lakefront,1,0,0,1,,,,,,,,,,
74713,handgestures,1,0,0,1,,,,,,,,,,
74714,poorlyspoken,1,0,0,1,,,,,,,,,,
74715,engrishcom,1,0,0,1,,,,,,,,,,
74716,fungal,1,0,0,1,,,,,,,,,,
74717,laundrylist,1,0,0,1,,,,,,,,,,
74718,potatopancake,1,0,0,1,,,,,,,,,,
74719,buttermilkbased,1,0,0,1,,,,,,,,,,
74720,highside,1,0,0,1,,,,,,,,,,
74721,aheadin,1,0,0,1,,,,,,,,,,
74722,reverential,1,0,0,1,,,,,,,,,,
74723,oneeight,1,0,0,1,,,,,,,,,,
74724,rutted,1,0,0,1,,,,,,,,,,
74725,streetcorner,1,0,0,1,,,,,,,,,,
74726,notsosecret,1,0,0,1,,,,,,,,,,
74727,triedand,1,0,0,1,,,,,,,,,,
74728,carhartt,1,0,0,1,,,,,,,,,,
74729,houseboats,1,0,0,1,,,,,,,,,,
74730,canam,1,0,0,1,,,,,,,,,,
74731,tentstakes,1,0,0,1,,,,,,,,,,
74732,portajons,1,0,0,1,,,,,,,,,,
74733,lossleader,1,0,0,1,,,,,,,,,,
74734,optomotrist,1,0,0,1,,,,,,,,,,
74735,humanelyraised,1,0,0,1,,,,,,,,,,
74736,highhorse,1,0,0,1,,,,,,,,,,
74737,thinoh,1,0,0,1,,,,,,,,,,
74738,gingerales,1,0,0,1,,,,,,,,,,
74739,weeekdays,1,0,0,1,,,,,,,,,,
74740,butterflying,1,0,0,1,,,,,,,,,,
74741,picaso,1,0,0,1,,,,,,,,,,
74742,frinks,1,0,0,1,,,,,,,,,,
74743,cliantro,1,0,0,1,,,,,,,,,,
74744,sturbucks,1,0,0,1,,,,,,,,,,
74745,groooovy,1,0,0,1,,,,,,,,,,
74746,quiva,1,0,0,1,,,,,,,,,,
74747,enya,1,0,0,1,,,,,,,,,,
74748,gadz,1,0,0,1,,,,,,,,,,
74749,asombrosa,1,0,0,1,,,,,,,,,,
74750,sidibou,1,0,0,1,,,,,,,,,,
74751,fetta,1,0,0,1,,,,,,,,,,
74752,hysteria,1,0,0,1,,,,,,,,,,
74753,mostlymade,1,0,0,1,,,,,,,,,,
74754,cameriere,1,0,0,1,,,,,,,,,,
74755,chafers,1,0,0,1,,,,,,,,,,
74756,fatto,1,0,0,1,,,,,,,,,,
74757,suino,1,0,0,1,,,,,,,,,,
74758,stesso,1,0,0,1,,,,,,,,,,
74759,hauk,1,0,0,1,,,,,,,,,,
74760,tamatal,1,0,0,1,,,,,,,,,,
74761,nauratan,1,0,0,1,,,,,,,,,,
74762,vindau,1,0,0,1,,,,,,,,,,
74763,plalk,1,0,0,1,,,,,,,,,,
74764,gaigan,1,0,0,1,,,,,,,,,,
74765,pitic,1,0,0,1,,,,,,,,,,
74766,severaleth,1,0,0,1,,,,,,,,,,
74767,arllin,1,0,0,1,,,,,,,,,,
74768,friendless,1,0,0,1,,,,,,,,,,
74769,semisticks,1,0,0,1,,,,,,,,,,
74770,ultraclean,1,0,0,1,,,,,,,,,,
74771,fontaine,1,0,0,1,,,,,,,,,,
74772,amusingly,1,0,0,1,,,,,,,,,,
74773,kreplachs,1,0,0,1,,,,,,,,,,
74774,hotelcasino,1,0,0,1,,,,,,,,,,
74775,wahini,1,0,0,1,,,,,,,,,,
74776,gulls,1,0,0,1,,,,,,,,,,
74777,vibracin,1,0,0,1,,,,,,,,,,
74778,espanl,1,0,0,1,,,,,,,,,,
74779,sharron,1,0,0,1,,,,,,,,,,
74780,justbaked,1,0,0,1,,,,,,,,,,
74781,cavolo,1,0,0,1,,,,,,,,,,
74782,exactlyright,1,0,0,1,,,,,,,,,,
74783,hasbro,1,0,0,1,,,,,,,,,,
74784,bekins,1,0,0,1,,,,,,,,,,
74785,houseful,1,0,0,1,,,,,,,,,,
74786,sindal,1,0,0,1,,,,,,,,,,
74787,gajar,1,0,0,1,,,,,,,,,,
74788,fivestarness,1,0,0,1,,,,,,,,,,
74789,fruitsand,1,0,0,1,,,,,,,,,,
74790,exuding,1,0,0,1,,,,,,,,,,
74791,chipolt,1,0,0,1,,,,,,,,,,
74792,younameit,1,0,0,1,,,,,,,,,,
74793,csr,1,0,0,1,,,,,,,,,,
74794,schlocky,1,0,0,1,,,,,,,,,,
74795,pizzalike,1,0,0,1,,,,,,,,,,
74796,gimmics,1,0,0,1,,,,,,,,,,
74797,jadin,1,0,0,1,,,,,,,,,,
74798,fadin,1,0,0,1,,,,,,,,,,
74799,mojave,1,0,0,1,,,,,,,,,,
74800,conchigliette,1,0,0,1,,,,,,,,,,
74801,witl,1,0,0,1,,,,,,,,,,
74802,yelpii,1,0,0,1,,,,,,,,,,
74803,carping,1,0,0,1,,,,,,,,,,
74804,aboveground,1,0,0,1,,,,,,,,,,
74805,wwwsaltrivertubingcom,1,0,0,1,,,,,,,,,,
74806,elities,1,0,0,1,,,,,,,,,,
74807,eveninglike,1,0,0,1,,,,,,,,,,
74808,kingly,1,0,0,1,,,,,,,,,,
74809,wilber,1,0,0,1,,,,,,,,,,
74810,makeitalarge,1,0,0,1,,,,,,,,,,
74811,saal,1,0,0,1,,,,,,,,,,
74812,maharin,1,0,0,1,,,,,,,,,,
74813,shultz,1,0,0,1,,,,,,,,,,
74814,justmade,1,0,0,1,,,,,,,,,,
74815,mediterrenean,1,0,0,1,,,,,,,,,,
74816,starish,1,0,0,1,,,,,,,,,,
74817,illini,1,0,0,1,,,,,,,,,,
74818,fronchroom,1,0,0,1,,,,,,,,,,
74819,grapey,1,0,0,1,,,,,,,,,,
74820,riojas,1,0,0,1,,,,,,,,,,
74821,roditis,1,0,0,1,,,,,,,,,,
74822,zins,1,0,0,1,,,,,,,,,,
74823,shirazes,1,0,0,1,,,,,,,,,,
74824,shirii,1,0,0,1,,,,,,,,,,
74825,shirazus,1,0,0,1,,,,,,,,,,
74826,sweatiness,1,0,0,1,,,,,,,,,,
74827,fergalicious,1,0,0,1,,,,,,,,,,
74828,turkeyproscuittoavacado,1,0,0,1,,,,,,,,,,
74829,unrealistically,1,0,0,1,,,,,,,,,,
74830,authetic,1,0,0,1,,,,,,,,,,
74831,ganja,1,0,0,1,,,,,,,,,,
74832,cellist,1,0,0,1,,,,,,,,,,
74833,craptaular,1,0,0,1,,,,,,,,,,
74834,irie,1,0,0,1,,,,,,,,,,
74835,emigration,1,0,0,1,,,,,,,,,,
74836,goalongs,1,0,0,1,,,,,,,,,,
74837,bonnetstyle,1,0,0,1,,,,,,,,,,
74838,jotted,1,0,0,1,,,,,,,,,,
74839,goodup,1,0,0,1,,,,,,,,,,
74840,manpa,1,0,0,1,,,,,,,,,,
74841,shoya,1,0,0,1,,,,,,,,,,
74842,notsolittle,1,0,0,1,,,,,,,,,,
74843,boooooossssaaaaaaaaa,1,0,0,1,,,,,,,,,,
74844,lemonfilled,1,0,0,1,,,,,,,,,,
74845,gyrotogo,1,0,0,1,,,,,,,,,,
74846,yardhouseexperience,1,0,0,1,,,,,,,,,,
74847,prefootball,1,0,0,1,,,,,,,,,,
74848,wooly,1,0,0,1,,,,,,,,,,
74849,chainlocations,1,0,0,1,,,,,,,,,,
74850,calligrapher,1,0,0,1,,,,,,,,,,
74851,rosehip,1,0,0,1,,,,,,,,,,
74852,cheatery,1,0,0,1,,,,,,,,,,
74853,valdarno,1,0,0,1,,,,,,,,,,
74854,katsuesque,1,0,0,1,,,,,,,,,,
74855,tamborines,1,0,0,1,,,,,,,,,,
74856,loooooooooooooooooooooooooooove,1,0,0,1,,,,,,,,,,
74857,amazingif,1,0,0,1,,,,,,,,,,
74858,justlensescom,1,0,0,1,,,,,,,,,,
74859,mailin,1,0,0,1,,,,,,,,,,
74860,expos,1,0,0,1,,,,,,,,,,
74861,bookworm,1,0,0,1,,,,,,,,,,
74862,everythingpuzzles,1,0,0,1,,,,,,,,,,
74863,pazookienom,1,0,0,1,,,,,,,,,,
74864,individualize,1,0,0,1,,,,,,,,,,
74865,azhar,1,0,0,1,,,,,,,,,,
74866,proprietar,1,0,0,1,,,,,,,,,,
74867,truesprinkles,1,0,0,1,,,,,,,,,,
74868,rockier,1,0,0,1,,,,,,,,,,
74869,rainstorm,1,0,0,1,,,,,,,,,,
74870,mintflavored,1,0,0,1,,,,,,,,,,
74871,healthcareshea,1,0,0,1,,,,,,,,,,
74872,tailoring,1,0,0,1,,,,,,,,,,
74873,trailrunners,1,0,0,1,,,,,,,,,,
74874,halfindoor,1,0,0,1,,,,,,,,,,
74875,aloes,1,0,0,1,,,,,,,,,,
74876,immerses,1,0,0,1,,,,,,,,,,
74877,fieldtrips,1,0,0,1,,,,,,,,,,
74878,chiluly,1,0,0,1,,,,,,,,,,
74879,waivers,1,0,0,1,,,,,,,,,,
74880,fishtanks,1,0,0,1,,,,,,,,,,
74881,adademy,1,0,0,1,,,,,,,,,,
74882,redudant,1,0,0,1,,,,,,,,,,
74883,gaaawwwd,1,0,0,1,,,,,,,,,,
74884,lamesauce,1,0,0,1,,,,,,,,,,
74885,facorite,1,0,0,1,,,,,,,,,,
74886,whipcream,1,0,0,1,,,,,,,,,,
74887,funneling,1,0,0,1,,,,,,,,,,
74888,microbial,1,0,0,1,,,,,,,,,,
74889,biftec,1,0,0,1,,,,,,,,,,
74890,glumdale,1,0,0,1,,,,,,,,,,
74891,noncompetitive,1,0,0,1,,,,,,,,,,
74892,lightbears,1,0,0,1,,,,,,,,,,
74893,lightfrogs,1,0,0,1,,,,,,,,,,
74894,lightleopard,1,0,0,1,,,,,,,,,,
74895,yumadumdum,1,0,0,1,,,,,,,,,,
74896,adoptions,1,0,0,1,,,,,,,,,,
74897,superfantasticdeliciousness,1,0,0,1,,,,,,,,,,
74898,yumsville,1,0,0,1,,,,,,,,,,
74899,tortallini,1,0,0,1,,,,,,,,,,
74900,ladieswholunch,1,0,0,1,,,,,,,,,,
74901,greysac,1,0,0,1,,,,,,,,,,
74902,highestofhigh,1,0,0,1,,,,,,,,,,
74903,iphoners,1,0,0,1,,,,,,,,,,
74904,promulgate,1,0,0,1,,,,,,,,,,
74905,milelong,1,0,0,1,,,,,,,,,,
74906,spotlit,1,0,0,1,,,,,,,,,,
74907,rosefuchsiacolored,1,0,0,1,,,,,,,,,,
74908,inlaid,1,0,0,1,,,,,,,,,,
74909,backlight,1,0,0,1,,,,,,,,,,
74910,bumblings,1,0,0,1,,,,,,,,,,
74911,onebite,1,0,0,1,,,,,,,,,,
74912,coronation,1,0,0,1,,,,,,,,,,
74913,longe,1,0,0,1,,,,,,,,,,
74914,zillowcom,1,0,0,1,,,,,,,,,,
74915,unpreferred,1,0,0,1,,,,,,,,,,
74916,hubble,1,0,0,1,,,,,,,,,,
74917,wasson,1,0,0,1,,,,,,,,,,
74918,fibre,1,0,0,1,,,,,,,,,,
74919,fait,1,0,0,1,,,,,,,,,,
74920,yaegaki,1,0,0,1,,,,,,,,,,
74921,burgans,1,0,0,1,,,,,,,,,,
74922,albario,1,0,0,1,,,,,,,,,,
74923,javier,1,0,0,1,,,,,,,,,,
74924,hoagy,1,0,0,1,,,,,,,,,,
74925,incidental,1,0,0,1,,,,,,,,,,
74926,bemusedly,1,0,0,1,,,,,,,,,,
74927,halfmade,1,0,0,1,,,,,,,,,,
74928,smallerbite,1,0,0,1,,,,,,,,,,
74929,vaguelycajun,1,0,0,1,,,,,,,,,,
74930,rmoulade,1,0,0,1,,,,,,,,,,
74931,poststudying,1,0,0,1,,,,,,,,,,
74932,pano,1,0,0,1,,,,,,,,,,
74933,neimans,1,0,0,1,,,,,,,,,,
74934,woodenlooking,1,0,0,1,,,,,,,,,,
74935,javas,1,0,0,1,,,,,,,,,,
74936,portajohns,1,0,0,1,,,,,,,,,,
74937,wellintended,1,0,0,1,,,,,,,,,,
74938,cheesecloth,1,0,0,1,,,,,,,,,,
74939,meatslicer,1,0,0,1,,,,,,,,,,
74940,readynrolling,1,0,0,1,,,,,,,,,,
74941,restnrelaxation,1,0,0,1,,,,,,,,,,
74942,gibb,1,0,0,1,,,,,,,,,,
74943,dessertactually,1,0,0,1,,,,,,,,,,
74944,cocktailsperfect,1,0,0,1,,,,,,,,,,
74945,towerperfect,1,0,0,1,,,,,,,,,,
74946,wineflowers,1,0,0,1,,,,,,,,,,
74947,tunamy,1,0,0,1,,,,,,,,,,
74948,cheesetotally,1,0,0,1,,,,,,,,,,
74949,cakejust,1,0,0,1,,,,,,,,,,
74950,unforgetable,1,0,0,1,,,,,,,,,,
74951,cosmetology,1,0,0,1,,,,,,,,,,
74952,xxoo,1,0,0,1,,,,,,,,,,
74953,tequilaritoi,1,0,0,1,,,,,,,,,,
74954,otherbest,1,0,0,1,,,,,,,,,,
74955,toif,1,0,0,1,,,,,,,,,,
74956,meanso,1,0,0,1,,,,,,,,,,
74957,definintely,1,0,0,1,,,,,,,,,,
74958,somesort,1,0,0,1,,,,,,,,,,
74959,spacecadet,1,0,0,1,,,,,,,,,,
74960,bloomberg,1,0,0,1,,,,,,,,,,
74961,fasion,1,0,0,1,,,,,,,,,,
74962,shopoholic,1,0,0,1,,,,,,,,,,
74963,mediumtonegative,1,0,0,1,,,,,,,,,,
74964,halfwhitehalfwheat,1,0,0,1,,,,,,,,,,
74965,likemy,1,0,0,1,,,,,,,,,,
74966,freebird,1,0,0,1,,,,,,,,,,
74967,raton,1,0,0,1,,,,,,,,,,
74968,smashboxx,1,0,0,1,,,,,,,,,,
74969,frieds,1,0,0,1,,,,,,,,,,
74970,newsfeed,1,0,0,1,,,,,,,,,,
74971,damien,1,0,0,1,,,,,,,,,,
74972,resos,1,0,0,1,,,,,,,,,,
74973,humper,1,0,0,1,,,,,,,,,,
74974,cochinata,1,0,0,1,,,,,,,,,,
74975,tagliolini,1,0,0,1,,,,,,,,,,
74976,amalgamated,1,0,0,1,,,,,,,,,,
74977,jeeb,1,0,0,1,,,,,,,,,,
74978,decha,1,0,0,1,,,,,,,,,,
74979,telicherry,1,0,0,1,,,,,,,,,,
74980,ubercrowded,1,0,0,1,,,,,,,,,,
74981,bespoke,1,0,0,1,,,,,,,,,,
74982,agroovin,1,0,0,1,,,,,,,,,,
74983,finelytuned,1,0,0,1,,,,,,,,,,
74984,chilcanos,1,0,0,1,,,,,,,,,,
74985,opinionbased,1,0,0,1,,,,,,,,,,
74986,dessertwise,1,0,0,1,,,,,,,,,,
74987,pizzawise,1,0,0,1,,,,,,,,,,
74988,ramenwise,1,0,0,1,,,,,,,,,,
74989,indeterminable,1,0,0,1,,,,,,,,,,
74990,kiddycorner,1,0,0,1,,,,,,,,,,
74991,buidling,1,0,0,1,,,,,,,,,,
74992,donotmiss,1,0,0,1,,,,,,,,,,
74993,amazingoh,1,0,0,1,,,,,,,,,,
74994,watertower,1,0,0,1,,,,,,,,,,
74995,interplay,1,0,0,1,,,,,,,,,,
74996,homecare,1,0,0,1,,,,,,,,,,
74997,dokodemo,1,0,0,1,,,,,,,,,,
74998,smelts,1,0,0,1,,,,,,,,,,
74999,papadeaux,1,0,0,1,,,,,,,,,,
75000,consisistently,1,0,0,1,,,,,,,,,,
75001,magnificentthen,1,0,0,1,,,,,,,,,,
75002,michaelangelo,1,0,0,1,,,,,,,,,,
