id,word,total num,low num,mid num,hig num
74541,charceuterie,1,0,0,1
74542,brushettone,1,0,0,1
74543,leaded,1,0,0,1
74544,burr,2,0,0,2
74545,restaclubar,1,0,0,1
74546,birdies,1,0,0,1
74547,meatarian,1,0,0,1
74548,boombastic,1,0,0,1
74549,bbqed,1,0,0,1
74550,norway,1,0,0,1
74551,filibee,1,0,0,1
74552,fckin,1,0,0,1
74553,stumblers,1,0,0,1
74554,trainwrecky,1,0,0,1
74555,evoking,1,0,0,1
74556,gainsbourg,1,0,0,1
74557,hroque,1,0,0,1
74558,marbley,1,0,0,1
74559,languishing,1,0,0,1
74560,jalepano,1,0,0,1
74561,perfectionism,1,0,0,1
74562,gentler,1,0,0,1
74563,carotas,1,0,0,1
74564,negras,1,0,0,1
74565,biomes,1,0,0,1
74566,gambel,1,0,0,1
74567,katheaw,1,0,0,1
74568,buoh,1,0,0,1
74569,creamytangy,1,0,0,1
74570,bistecas,1,0,0,1
74571,hennes,1,0,0,1
74572,mauritz,1,0,0,1
74573,oystergarlic,1,0,0,1
74574,pochero,1,0,0,1
74575,parknride,1,0,0,1
74576,megaflavorful,1,0,0,1
74577,frees,1,0,0,1
74578,waitpersons,1,0,0,1
74579,sticktotheribs,1,0,0,1
74580,dessertsweet,1,0,0,1
74581,oppress,1,0,0,1
74582,looka,1,0,0,1
74583,bajazam,1,0,0,1
74584,doordelux,1,0,0,1
74585,parfum,1,0,0,1
74586,businessy,1,0,0,1
74587,chinob,1,0,0,1
74588,coolmobee,1,0,0,1
74589,jonesn,1,0,0,1
74590,cas,1,0,0,1
74591,pigster,1,0,0,1
74592,singledom,1,0,0,1
74593,heckbandidos,1,0,0,1
74594,bando,1,0,0,1
74595,miscomm,1,0,0,1
74596,yumyelpeat,1,0,0,1
74597,wegmans,1,0,0,1
74598,marcerated,1,0,0,1
74599,vinos,2,0,0,2
74600,kareys,2,0,0,2
74601,plasticsdale,1,0,0,1
74602,sniffster,1,0,0,1
74603,caravanning,1,0,0,1
74604,lakefront,1,0,0,1
74605,handgestures,1,0,0,1
74606,poorlyspoken,1,0,0,1
74607,engrishcom,1,0,0,1
74608,fungal,1,0,0,1
74609,laundrylist,1,0,0,1
74610,potatopancake,1,0,0,1
74611,buttermilkbased,1,0,0,1
74612,basalmic,2,0,0,2
74613,highside,1,0,0,1
74614,aheadin,1,0,0,1
74615,reverential,1,0,0,1
74616,oneeight,1,0,0,1
74617,rutted,1,0,0,1
74618,streetcorner,1,0,0,1
74619,privatelyowned,2,0,0,2
74620,notsosecret,1,0,0,1
74621,triedand,1,0,0,1
74622,carhartt,1,0,0,1
74623,houseboats,1,0,0,1
74624,canam,1,0,0,1
74625,tentstakes,1,0,0,1
74626,portajons,1,0,0,1
74627,lossleader,1,0,0,1
74628,optomotrist,1,0,0,1
74629,humanelyraised,1,0,0,1
74630,highhorse,1,0,0,1
74631,thinoh,1,0,0,1
74632,gingerales,1,0,0,1
74633,weeekdays,1,0,0,1
74634,butterflying,1,0,0,1
74635,picaso,1,0,0,1
74636,frinks,1,0,0,1
74637,cliantro,1,0,0,1
74638,sturbucks,1,0,0,1
74639,groooovy,1,0,0,1
74640,quiva,1,0,0,1
74641,enya,1,0,0,1
74642,gadz,1,0,0,1
74643,deshebrada,3,0,0,3
74644,asombrosa,1,0,0,1
74645,sidibou,1,0,0,1
74646,fetta,1,0,0,1
74647,hysteria,1,0,0,1
74648,mostlymade,1,0,0,1
74649,cameriere,1,0,0,1
74650,rolltop,2,0,0,2
74651,chafers,1,0,0,1
74652,fatto,1,0,0,1
74653,suino,1,0,0,1
74654,stesso,1,0,0,1
74655,hauk,1,0,0,1
74656,tamatal,1,0,0,1
74657,nauratan,1,0,0,1
74658,vindau,1,0,0,1
74659,plalk,1,0,0,1
74660,gaigan,1,0,0,1
74661,pitic,1,0,0,1
74662,severaleth,1,0,0,1
74663,arllin,1,0,0,1
74664,friendless,1,0,0,1
74665,semisticks,1,0,0,1
74666,ultraclean,1,0,0,1
74667,fontaine,1,0,0,1
74668,amusingly,1,0,0,1
74669,kreplachs,1,0,0,1
74670,hotelcasino,1,0,0,1
74671,sumptuously,2,0,0,2
74672,wahini,1,0,0,1
74673,gulls,1,0,0,1
74674,vibracin,1,0,0,1
74675,espanl,1,0,0,1
74676,sharron,1,0,0,1
74677,justbaked,1,0,0,1
74678,cavolo,1,0,0,1
74679,exactlyright,1,0,0,1
74680,kdf,2,0,0,2
74681,hasbro,1,0,0,1
74682,bekins,1,0,0,1
74683,houseful,1,0,0,1
74684,sindal,1,0,0,1
74685,gajar,1,0,0,1
74686,fivestarness,1,0,0,1
74687,fruitsand,1,0,0,1
74688,chaffers,2,0,0,2
74689,exuding,1,0,0,1
74690,chipolt,1,0,0,1
74691,younameit,1,0,0,1
74692,csr,1,0,0,1
74693,schlocky,1,0,0,1
74694,pizzalike,1,0,0,1
74695,ru,2,0,0,2
74696,gimmics,1,0,0,1
74697,jadin,1,0,0,1
74698,fadin,1,0,0,1
74699,mojave,1,0,0,1
74700,conchigliette,1,0,0,1
74701,witl,1,0,0,1
74702,yelpii,1,0,0,1
74703,carping,1,0,0,1
74704,aboveground,1,0,0,1
74705,wwwsaltrivertubingcom,1,0,0,1
74706,elities,1,0,0,1
74707,eveninglike,1,0,0,1
74708,kingly,1,0,0,1
74709,wilber,1,0,0,1
74710,makeitalarge,1,0,0,1
74711,saal,1,0,0,1
74712,maharin,1,0,0,1
74713,shultz,1,0,0,1
74714,justmade,1,0,0,1
74715,mediterrenean,1,0,0,1
74716,starish,1,0,0,1
74717,illini,1,0,0,1
74718,fronchroom,1,0,0,1
74719,grapey,1,0,0,1
74720,riojas,1,0,0,1
74721,roditis,1,0,0,1
74722,zins,1,0,0,1
74723,shirazes,1,0,0,1
74724,shirii,1,0,0,1
74725,shirazus,1,0,0,1
74726,sweatiness,1,0,0,1
74727,fergalicious,1,0,0,1
74728,turkeyproscuittoavacado,1,0,0,1
74729,unrealistically,1,0,0,1
74730,authetic,1,0,0,1
74731,ganja,1,0,0,1
74732,guissepe,2,0,0,2
74733,cellist,1,0,0,1
74734,craptaular,1,0,0,1
74735,irie,1,0,0,1
74736,emigration,1,0,0,1
74737,goalongs,1,0,0,1
74738,estovich,2,0,0,2
74739,bonnetstyle,1,0,0,1
74740,jotted,1,0,0,1
74741,goodup,1,0,0,1
74742,manpa,1,0,0,1
74743,shoya,1,0,0,1
74744,notsolittle,1,0,0,1
74745,boooooossssaaaaaaaaa,1,0,0,1
74746,lemonfilled,1,0,0,1
74747,caregivers,2,0,0,2
74748,gyrotogo,1,0,0,1
74749,yardhouseexperience,1,0,0,1
74750,prefootball,1,0,0,1
74751,wooly,1,0,0,1
74752,chainlocations,1,0,0,1
74753,calligrapher,1,0,0,1
74754,raspados,3,0,0,3
74755,rosehip,1,0,0,1
74756,cheatery,1,0,0,1
74757,valdarno,1,0,0,1
74758,katsuesque,1,0,0,1
74759,tamborines,1,0,0,1
74760,loooooooooooooooooooooooooooove,1,0,0,1
74761,amazingif,1,0,0,1
74762,justlensescom,1,0,0,1
74763,mailin,1,0,0,1
74764,expos,1,0,0,1
74765,bookworm,1,0,0,1
74766,everythingpuzzles,1,0,0,1
74767,pazookienom,1,0,0,1
74768,individualize,1,0,0,1
74769,azhar,1,0,0,1
74770,proprietar,1,0,0,1
74771,truesprinkles,1,0,0,1
74772,rockier,1,0,0,1
74773,rainstorm,1,0,0,1
74774,mintflavored,1,0,0,1
74775,healthcareshea,1,0,0,1
74776,tailoring,1,0,0,1
74777,trailrunners,1,0,0,1
74778,halfindoor,1,0,0,1
74779,aloes,1,0,0,1
74780,immerses,1,0,0,1
74781,fieldtrips,1,0,0,1
74782,chiluly,1,0,0,1
74783,waivers,1,0,0,1
74784,fishtanks,1,0,0,1
74785,adademy,1,0,0,1
74786,redudant,1,0,0,1
74787,gaaawwwd,1,0,0,1
74788,lamesauce,1,0,0,1
74789,facorite,1,0,0,1
74790,whipcream,1,0,0,1
74791,funneling,1,0,0,1
74792,microbial,1,0,0,1
74793,biftec,1,0,0,1
74794,glumdale,1,0,0,1
74795,noncompetitive,1,0,0,1
74796,lightbears,1,0,0,1
74797,lightfrogs,1,0,0,1
74798,lightleopard,1,0,0,1
74799,yumadumdum,1,0,0,1
74800,adoptions,1,0,0,1
74801,handkerchief,2,0,0,2
74802,superfantasticdeliciousness,1,0,0,1
74803,yumsville,1,0,0,1
74804,tortallini,1,0,0,1
74805,ladieswholunch,1,0,0,1
74806,greysac,1,0,0,1
74807,highestofhigh,1,0,0,1
74808,iphoners,1,0,0,1
74809,promulgate,1,0,0,1
74810,milelong,1,0,0,1
74811,spotlit,1,0,0,1
74812,rosefuchsiacolored,1,0,0,1
74813,inlaid,1,0,0,1
74814,backlight,1,0,0,1
74815,bumblings,1,0,0,1
74816,onebite,1,0,0,1
74817,coronation,1,0,0,1
74818,longe,1,0,0,1
74819,zillowcom,1,0,0,1
74820,unpreferred,1,0,0,1
74821,hubble,1,0,0,1
74822,wasson,1,0,0,1
74823,clicky,2,0,0,2
74824,fibre,1,0,0,1
74825,fait,1,0,0,1
74826,yaegaki,1,0,0,1
74827,burgans,1,0,0,1
74828,albario,1,0,0,1
74829,javier,1,0,0,1
74830,hoagy,1,0,0,1
74831,incidental,1,0,0,1
74832,bemusedly,1,0,0,1
74833,halfmade,1,0,0,1
74834,smallerbite,1,0,0,1
74835,vaguelycajun,1,0,0,1
74836,rmoulade,1,0,0,1
74837,poststudying,1,0,0,1
74838,pano,1,0,0,1
74839,neimans,1,0,0,1
74840,woodenlooking,1,0,0,1
74841,javas,1,0,0,1
74842,portajohns,1,0,0,1
74843,wellintended,1,0,0,1
74844,cheesecloth,1,0,0,1
74845,meatslicer,1,0,0,1
74846,readynrolling,1,0,0,1
74847,restnrelaxation,1,0,0,1
74848,gibb,1,0,0,1
74849,dessertactually,1,0,0,1
74850,cocktailsperfect,1,0,0,1
74851,towerperfect,1,0,0,1
74852,wineflowers,1,0,0,1
74853,tunamy,1,0,0,1
74854,cheesetotally,1,0,0,1
74855,cakejust,1,0,0,1
74856,treehouse,4,0,0,4
74857,unforgetable,1,0,0,1
74858,cosmetology,1,0,0,1
74859,xxoo,1,0,0,1
74860,tequilaritoi,1,0,0,1
74861,otherbest,1,0,0,1
74862,toif,1,0,0,1
74863,meanso,1,0,0,1
74864,definintely,1,0,0,1
74865,somesort,1,0,0,1
74866,spacecadet,1,0,0,1
74867,bloomberg,1,0,0,1
74868,fasion,1,0,0,1
74869,shopoholic,1,0,0,1
74870,mediumtonegative,1,0,0,1
74871,halfwhitehalfwheat,1,0,0,1
74872,likemy,1,0,0,1
74873,freebird,1,0,0,1
74874,raton,1,0,0,1
74875,smashboxx,1,0,0,1
74876,frieds,1,0,0,1
74877,newsfeed,1,0,0,1
74878,damien,1,0,0,1
74879,resos,1,0,0,1
74880,humper,1,0,0,1
74881,cochinata,1,0,0,1
74882,tagliolini,1,0,0,1
74883,amalgamated,1,0,0,1
74884,kanom,2,0,0,2
74885,jeeb,1,0,0,1
74886,decha,1,0,0,1
74887,telicherry,1,0,0,1
74888,ubercrowded,1,0,0,1
74889,bespoke,1,0,0,1
74890,agroovin,1,0,0,1
74891,finelytuned,1,0,0,1
74892,chilcanos,1,0,0,1
74893,opinionbased,1,0,0,1
74894,dessertwise,1,0,0,1
74895,pizzawise,1,0,0,1
74896,ramenwise,1,0,0,1
74897,indeterminable,1,0,0,1
74898,kiddycorner,1,0,0,1
74899,buidling,1,0,0,1
74900,donotmiss,1,0,0,1
74901,expletives,2,0,0,2
74902,amazingoh,1,0,0,1
74903,watertower,1,0,0,1
74904,omelot,2,0,0,2
74905,interplay,1,0,0,1
74906,homecare,1,0,0,1
74907,dokodemo,1,0,0,1
74908,smelts,1,0,0,1
74909,papadeaux,1,0,0,1
74910,consisistently,1,0,0,1
74911,magnificentthen,1,0,0,1
74912,michaelangelo,1,0,0,1
74913,shill,1,0,0,1
74914,tuscanitalian,1,0,0,1
74915,wellteamed,1,0,0,1
74916,asba,1,0,0,1
74917,hobnob,1,0,0,1
74918,barbeques,1,0,0,1
74919,genesee,1,0,0,1
74920,skysong,1,0,0,1
74921,yurakucho,1,0,0,1
74922,robatayakiya,1,0,0,1
74923,windexed,1,0,0,1
74924,macau,1,0,0,1
74925,thatcher,1,0,0,1
74926,ministreet,1,0,0,1
74927,climatic,1,0,0,1
74928,coned,1,0,0,1
74929,gluttinous,1,0,0,1
74930,symphonies,1,0,0,1
74931,storybook,1,0,0,1
74932,ornmaents,1,0,0,1
74933,nutcraker,1,0,0,1
74934,boraccha,1,0,0,1
74935,ohsorich,1,0,0,1
74936,juxbox,1,0,0,1
74937,happy!we,1,0,0,1
74938,processo,1,0,0,1
74939,autostrado,1,0,0,1
74940,chiplote,1,0,0,1
74941,cheesebeer,1,0,0,1
74942,tsoft,1,0,0,1
74943,tserve,1,0,0,1
74944,portlander,1,0,0,1
74945,amelie,2,0,0,2
74946,dicing,1,0,0,1
74947,halfjested,1,0,0,1
74948,dulia,1,0,0,1
74949,conrad,1,0,0,1
74950,nellies,1,0,0,1
74951,blacksmith,1,0,0,1
74952,grimbergen,1,0,0,1
74953,allucaneat,1,0,0,1
74954,blisteringly,1,0,0,1
74955,comeon,1,0,0,1
74956,pleassse,1,0,0,1
74957,yeegads,1,0,0,1
74958,ppie,1,0,0,1
74959,pralines,1,0,0,1
74960,wwwjuliabakerconfectionscom,1,0,0,1
74961,cinnamonspiced,1,0,0,1
74962,edgewise,1,0,0,1
74963,tooling,1,0,0,1
74964,literately,1,0,0,1
74965,ninegrain,1,0,0,1
74966,pzazz,2,0,0,2
74967,carmelizer,1,0,0,1
74968,sicillian,1,0,0,1
74969,kooliad,1,0,0,1
74970,teeeny,1,0,0,1
74971,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,0,0,1
74972,sooooooooooooooooo,1,0,0,1
74973,goooooooooooooooooood,1,0,0,1
74974,soooooooooooooooooooooo,1,0,0,1
74975,sisser,1,0,0,1
74976,fallowed,1,0,0,1
74977,powerrrr,1,0,0,1
74978,twomassivescoops,1,0,0,1
74979,speared,1,0,0,1
74980,mutilated,1,0,0,1
74981,nontomato,1,0,0,1
74982,kombat,1,0,0,1
74983,tipps,1,0,0,1
74984,flings,1,0,0,1
74985,sensuality,1,0,0,1
74986,bendie,1,0,0,1
74987,rightsized,1,0,0,1
74988,washyness,1,0,0,1
74989,unbleached,1,0,0,1
74990,inseparable,1,0,0,1
74991,teabased,1,0,0,1
74992,hoas,1,0,0,1
74993,mygod,1,0,0,1
74994,chev,1,0,0,1
74995,brickovens,1,0,0,1
74996,phylis,1,0,0,1
74997,martyr,1,0,0,1
74998,peronis,1,0,0,1
74999,tierra,1,0,0,1
75000,schnikes,1,0,0,1
75001,insurmountable,1,0,0,1
75002,styx,1,0,0,1
75003,poang,1,0,0,1
75004,mawtay,1,0,0,1
75005,alderon,1,0,0,1
75006,yosemite,1,0,0,1
75007,millenium,1,0,0,1
75008,amotherfingok,1,0,0,1
75009,aletype,1,0,0,1
75010,catel,1,0,0,1
75011,dethroned,1,0,0,1
75012,perfectiontruthfully,1,0,0,1
75013,unarmed,1,0,0,1
75014,exorcisms,1,0,0,1
75015,artform,1,0,0,1
75016,matchboxes,1,0,0,1
75017,blowdryers,1,0,0,1
75018,musman,1,0,0,1
75019,acryonym,1,0,0,1
75020,hominids,1,0,0,1
75021,orks,1,0,0,1
75022,orangutangs,1,0,0,1
75023,gro,1,0,0,1
75024,tamitillo,1,0,0,1
75025,reminants,1,0,0,1
75026,hellllooooo,1,0,0,1
75027,yapha,1,0,0,1
75028,karlovacko,1,0,0,1
75029,finial,1,0,0,1
75030,assda,1,0,0,1
75031,asda,1,0,0,1
75032,ptisserie,1,0,0,1
75033,fashionmodel,1,0,0,1
75034,lagos,2,0,0,2
75035,turkishinspired,1,0,0,1
75036,arizonaonly,1,0,0,1
75037,ragefest,1,0,0,1
75038,lessthanhealthy,1,0,0,1
75039,fancystyle,1,0,0,1
75040,lightedpicturesofthemenuonwallagainstafloralbackdrop,1,0,0,1
75041,playcard,1,0,0,1
75042,shardsofchicken,1,0,0,1
75043,uncrispy,1,0,0,1
75044,chiletype,1,0,0,1
75045,radiant,1,0,0,1
75046,pmmidnight,1,0,0,1
75047,encyclopedic,1,0,0,1
75048,labni,1,0,0,1
75049,ptc,1,0,0,1
75050,hawaian,1,0,0,1
75051,coot,1,0,0,1
75052,delinquent,2,0,0,2
75053,fakenice,1,0,0,1
75054,coffeeaholic,1,0,0,1
75055,chandon,1,0,0,1
75056,glamourous,1,0,0,1
75057,imprintedtin,1,0,0,1
75058,bootknocker,1,0,0,1
75059,filetto,1,0,0,1
75060,arribiata,1,0,0,1
75061,dolmadas,2,0,0,2
75062,kumamotos,1,0,0,1
75063,kohishikari,1,0,0,1
75064,oath,1,0,0,1
75065,awsomely,1,0,0,1
75066,mimosasssss,1,0,0,1
75067,neverchanging,1,0,0,1
75068,naanwrap,1,0,0,1
75069,skankin,1,0,0,1
75070,homesturnedrestaurant,1,0,0,1
75071,hightable,1,0,0,1
75072,ouncers,1,0,0,1
75073,firday,1,0,0,1
75074,larduse,1,0,0,1
75075,burrtio,1,0,0,1
75076,condidtioned,1,0,0,1
75077,infer,1,0,0,1
75078,suupose,1,0,0,1
75079,varioius,1,0,0,1
75080,freshcracked,2,0,0,2
75081,bruger,1,0,0,1
75082,baguettestyle,1,0,0,1
75083,chiclydesigned,1,0,0,1
75084,gumchewing,1,0,0,1
75085,boozefriendly,1,0,0,1
75086,ricefocused,1,0,0,1
75087,traditionalfancy,1,0,0,1
75088,priceprohibitive,1,0,0,1
75089,invetigative,1,0,0,1
75090,tailing,1,0,0,1
75091,annnoyed,1,0,0,1
75092,damngoodmartini,1,0,0,1
75093,disinterestedly,1,0,0,1
75094,dominantly,1,0,0,1
75095,manuevering,1,0,0,1
75096,pointturn,1,0,0,1
75097,vegetableheavy,1,0,0,1
75098,travelappropriate,2,0,0,2
75099,leatherbound,1,0,0,1
75100,rumlaced,1,0,0,1
75101,coolbutnevertoocool,1,0,0,1
75102,acquaint,1,0,0,1
75103,ejote,2,0,0,2
75104,hundy,1,0,0,1
75105,uo,1,0,0,1
75106,handscreenprinted,1,0,0,1
75107,fourlevels,1,0,0,1
75108,tangling,1,0,0,1
75109,soundproof,1,0,0,1
75110,tumor,1,0,0,1
75111,prehappy,1,0,0,1
75112,blackbottom,1,0,0,1
75113,ndth,1,0,0,1
75114,speciallyplaced,1,0,0,1
75115,deilcious,1,0,0,1
75116,atttention,1,0,0,1
75117,sabout,1,0,0,1
75118,cardigan,1,0,0,1
75119,absurb,1,0,0,1
75120,vigil,1,0,0,1
75121,sucksucksucker,1,0,0,1
75122,barrettes,1,0,0,1
75123,exasperatedyetimpressed,1,0,0,1
75124,luche,1,0,0,1
75125,libres,1,0,0,1
75126,virgen,1,0,0,1
75127,crossbones,1,0,0,1
75128,yummythen,1,0,0,1
75129,basketfuls,1,0,0,1
75130,mozzarello,1,0,0,1
75131,desertopia,1,0,0,1
75132,landon,1,0,0,1
75133,pigg,1,0,0,1
75134,ghirardeli,1,0,0,1
75135,industrialcool,1,0,0,1
75136,serpentine,1,0,0,1
75137,platterthe,1,0,0,1
75138,meatscarne,1,0,0,1
75139,faretacos,1,0,0,1
75140,eveninghalibut,1,0,0,1
75141,exerts,1,0,0,1
75142,revelatory!burger,1,0,0,1
75143,omg!burger,1,0,0,1
75144,seraphimsingpraises!burger,1,0,0,1
75145,creamflavored,1,0,0,1
75146,burgeranddrinks,1,0,0,1
75147,crusthating,1,0,0,1
75148,baconbbqonionring,3,0,0,3
75149,observers,1,0,0,1
75150,baconbbqonion,2,0,0,2
75151,incitement,1,0,0,1
75152,berserker,1,0,0,1
75153,miniravioli,1,0,0,1
75154,middleclass,1,0,0,1
75155,largefamily,1,0,0,1
75156,chobani,1,0,0,1
75157,customsliced,1,0,0,1
75158,semimythical,1,0,0,1
75159,chichimart,1,0,0,1
75160,stockup,1,0,0,1
75161,superlatively,1,0,0,1
75162,gq,2,0,0,2
75163,lookd,1,0,0,1
75164,grimadi,1,0,0,1
75165,eis,1,0,0,1
75166,vinagar,1,0,0,1
75167,muahahahahaha,1,0,0,1
75168,lemone,1,0,0,1
75169,smello,1,0,0,1
75170,thyself,1,0,0,1
75171,sunbuseks,1,0,0,1
75172,tracts,1,0,0,1
75173,quan,1,0,0,1
75174,downstream,1,0,0,1
75175,roseinfused,1,0,0,1
75176,banfi,1,0,0,1
75177,finetoothed,1,0,0,1
75178,budgetconscious,1,0,0,1
75179,unbuckle,1,0,0,1
75180,basta,1,0,0,1
75181,lattemaking,1,0,0,1
75182,crazyhorse,1,0,0,1
75183,lafite,1,0,0,1
75184,scortching,1,0,0,1
75185,mokie,1,0,0,1
75186,headway,1,0,0,1
75187,lactos,1,0,0,1
75188,fuity,1,0,0,1
75189,gussy,1,0,0,1
75190,decree,1,0,0,1
75191,excelent,3,0,0,3
75192,phoneticians,1,0,0,1
75193,lece,1,0,0,1
75194,derryo,1,0,0,1
75195,venders,1,0,0,1
75196,convictions,1,0,0,1
75197,harpsichords,1,0,0,1
75198,trumpets,1,0,0,1
75199,hhhehheehee,1,0,0,1
75200,marriages,1,0,0,1
75201,extraordinaires,1,0,0,1
75202,overfloweth,1,0,0,1
75203,dlx,1,0,0,1
75204,pastires,1,0,0,1
75205,harissas,1,0,0,1
75206,luxy,1,0,0,1
75207,valdez,2,0,0,2
75208,laptopians,1,0,0,1
75209,foolded,1,0,0,1
75210,studentinsider,1,0,0,1
75211,anitpasta,1,0,0,1
75212,decious,1,0,0,1
75213,testiment,1,0,0,1
75214,timelines,1,0,0,1
75215,zakarian,1,0,0,1
75216,constants,1,0,0,1
75217,trifacta,1,0,0,1
75218,atomsphere,2,0,0,2
75219,statf,1,0,0,1
75220,doppelback,1,0,0,1
75221,flemish,1,0,0,1
75222,thursdayfriday,1,0,0,1
75223,repetative,1,0,0,1
75224,bonethugsnharmony,1,0,0,1
75225,chattin,1,0,0,1
75226,siver,1,0,0,1
75227,buffulo,1,0,0,1
75228,traileresque,1,0,0,1
75229,stingyness,1,0,0,1
75230,refil,1,0,0,1
75231,anahiem,1,0,0,1
75232,goddayum,1,0,0,1
75233,valleybar,1,0,0,1
75234,deliciousthis,1,0,0,1
75235,mufeleta,1,0,0,1
75236,orchata,1,0,0,1
75237,bridle,1,0,0,1
75238,tazziki,1,0,0,1
75239,preeminent,1,0,0,1
75240,emblems,1,0,0,1
75241,personifies,1,0,0,1
75242,minon,1,0,0,1
75243,horid,1,0,0,1
75244,sleight,1,0,0,1
75245,samshburgers,1,0,0,1
75246,gucamole,1,0,0,1
75247,tomotoes,1,0,0,1
75248,buccatini,1,0,0,1
75249,idgaf,1,0,0,1
75250,noes,2,0,0,2
75251,spiffing,1,0,0,1
75252,pitchman,1,0,0,1
75253,capoeira,2,0,0,2
75254,nationalities,2,0,0,2
75255,mamasans,1,0,0,1
75256,shaver,2,0,0,2
75257,stroh,1,0,0,1
75258,rollsthumbs,1,0,0,1
75259,samosasthumbs,1,0,0,1
75260,chickenthumbs,2,0,0,2
75261,wingsthumbs,1,0,0,1
75262,burgerthumbs,1,0,0,1
75263,dusties,1,0,0,1
75264,tacosfantastic,1,0,0,1
75265,memelitasfantastic,1,0,0,1
75266,quesadillafantastic,1,0,0,1
75267,ummmmmmmmmmm,1,0,0,1
75268,showoffy,1,0,0,1
75269,schmoly,1,0,0,1
75270,mib,1,0,0,1
75271,staulo,1,0,0,1
75272,capriccoisa,1,0,0,1
75273,timeliess,1,0,0,1
75274,melonie,1,0,0,1
75275,waitees,1,0,0,1
75276,tomany,1,0,0,1
75277,breadfruits,1,0,0,1
75278,mewl,1,0,0,1
75279,relaunched,1,0,0,1
75280,freinds,2,0,0,2
75281,ohmygoodnesssodelicious,1,0,0,1
75282,texturei,1,0,0,1
75283,appreciator,1,0,0,1
75284,mintifesto,1,0,0,1
75285,befalling,1,0,0,1
75286,foodfood,1,0,0,1
75287,foodmarket,1,0,0,1
75288,autostata,1,0,0,1
75289,nonscary,1,0,0,1
75290,dollerrrr,1,0,0,1
75291,hollerrrr,1,0,0,1
75292,troves,2,0,0,2
75293,sumpin,1,0,0,1
75294,urbanscape,1,0,0,1
75295,clienele,1,0,0,1
75296,beaultiful,1,0,0,1
75297,getter,1,0,0,1
75298,heeroh,2,0,0,2
75299,nonpastuerized,1,0,0,1
75300,thelonius,1,0,0,1
75301,andreane,1,0,0,1
75302,postulates,1,0,0,1
75303,nonfunny,1,0,0,1
75304,lunchbreak,2,0,0,2
75305,amazazing,1,0,0,1
75306,unparrelled,1,0,0,1
75307,scuse,1,0,0,1
75308,yummie,2,0,0,2
75309,amos,1,0,0,1
75310,promoposter,1,0,0,1
75311,awa,2,0,0,2
75312,omfricking,1,0,0,1
75313,clapclapclapclap,1,0,0,1
75314,registries,1,0,0,1
75315,purrrrrfect,1,0,0,1
75316,bassie,1,0,0,1
75317,nouvelle,1,0,0,1
75318,goodieness,1,0,0,1
75319,wolfgang,1,0,0,1
75320,alphabetical,1,0,0,1
75321,occationally,1,0,0,1
75322,etheridge,1,0,0,1
75323,ballads,1,0,0,1
75324,carribian,1,0,0,1
75325,epoisse,1,0,0,1
75326,borgogne,1,0,0,1
75327,loraine,1,0,0,1
75328,portojohns,1,0,0,1
75329,poolhopper,1,0,0,1
75330,muraltype,1,0,0,1
75331,charminglooking,1,0,0,1
75332,guyslike,1,0,0,1
75333,occasionaly,1,0,0,1
75334,bratwursts,1,0,0,1
75335,rotational,1,0,0,1
75336,misogynistic,1,0,0,1
75337,brotha,1,0,0,1
75338,yelpstyle,1,0,0,1
75339,coproducer,1,0,0,1
75340,swimmers,1,0,0,1
75341,zealouts,1,0,0,1
75342,anthropological,2,0,0,2
75343,bikinesque,1,0,0,1
75344,cheersish,1,0,0,1
75345,permadrunkenhigh,1,0,0,1
75346,reasks,1,0,0,1
75347,vestige,1,0,0,1
75348,schmepitiis,1,0,0,1
75349,goodnesses,1,0,0,1
75350,eegees,1,0,0,1
75351,mushroomsauced,1,0,0,1
75352,misspelling,1,0,0,1
75353,amusedly,1,0,0,1
75354,disineptness,1,0,0,1
75355,adeptness,1,0,0,1
75356,uncky,1,0,0,1
75357,untold,1,0,0,1
75358,disfigured,1,0,0,1
75359,parmisian,1,0,0,1
75360,selfactualized,1,0,0,1
75361,multidifficulty,1,0,0,1
75362,instinctually,1,0,0,1
75363,dahardened,1,0,0,1
75364,selfdiscipline,1,0,0,1
75365,incomprehensibly,1,0,0,1
75366,carbonbased,1,0,0,1
75367,enneagram,1,0,0,1
75368,hedonist,1,0,0,1
75369,unrepentant,1,0,0,1
75370,crueltyfree,1,0,0,1
75371,implementing,1,0,0,1
75372,nudely,1,0,0,1
75373,radness,1,0,0,1
75374,unremarkability,1,0,0,1
75375,ordinariness,1,0,0,1
75376,nonfruit,4,0,0,4
75377,deconess,1,0,0,1
75378,lightman,1,0,0,1
75379,winkin,1,0,0,1
75380,pleasin,1,0,0,1
75381,devastation,1,0,0,1
75382,lyrically,1,0,0,1
75383,wags,1,0,0,1
75384,fuuuuuuuuuuuuuuuuuck,1,0,0,1
75385,cloven,1,0,0,1
75386,bassthumping,1,0,0,1
75387,megafactory,1,0,0,1
75388,nostalgiafilled,1,0,0,1
75389,outandback,1,0,0,1
75390,pareto,1,0,0,1
75391,optimality,1,0,0,1
75392,crosstrainers,1,0,0,1
75393,merrills,1,0,0,1
75394,izumi,1,0,0,1
75395,latour,1,0,0,1
75396,valmoisinne,1,0,0,1
75397,lonion,1,0,0,1
75398,armagnac,1,0,0,1
